id_funcionario,id_companhia,id_aeroporto_base,nome_completo,cargo,data_nascimento,data_admissao,salario,criado_em,atualizado_em
727,1,41,Maria Helena Souza,Comissário,1996-07-22,2023-08-16,21264.141570551947,2023-08-16 00:00:00.000000,2023-10-29 00:00:00.000000
728,4,67,Heloísa da Rocha,Comissário,2005-01-13,2021-07-04,3088.3610209102326,2021-07-04 00:00:00.000000,2021-11-22 00:00:00.000000
729,2,33,Pedro Farias,Agente de Solo,1981-06-12,2023-02-01,18666.585111715416,2023-02-01 00:00:00.000000,2023-03-23 00:00:00.000000
730,4,10,Rael Lopes,Comissário,1989-09-29,2023-02-10,6162.649808734248,2023-02-10 00:00:00.000000,2023-09-21 00:00:00.000000
731,7,67,Maria Laura Caldeira,Agente de Solo,1966-09-28,2019-09-01,7829.900124516697,2019-09-01 00:00:00.000000,2020-06-05 00:00:00.000000
732,7,31,Dra. Giovanna Ferreira,Comissário,1970-05-16,2019-01-13,10626.585584537277,2019-01-13 00:00:00.000000,2019-08-24 00:00:00.000000
733,8,22,Raul Monteiro,Mecânico,1991-09-25,2023-09-13,20520.191936588704,2023-09-13 00:00:00.000000,2023-09-24 00:00:00.000000
734,3,34,Dr. Vinícius Barbosa,Mecânico,1987-09-04,2021-09-02,18243.6810902208,2021-09-02 00:00:00.000000,2022-06-20 00:00:00.000000
735,1,73,Leandro da Costa,Comissário,1989-06-05,2021-05-02,11998.249309327764,2021-05-02 00:00:00.000000,2022-01-11 00:00:00.000000
736,3,21,Gael Campos,Comissário,1971-11-15,2017-01-08,7080.903829850575,2017-01-08 00:00:00.000000,2017-08-07 00:00:00.000000
737,2,17,Srta. Alícia das Neves,Comissário,2002-12-19,2019-04-23,13956.075104281792,2019-04-23 00:00:00.000000,2019-08-09 00:00:00.000000
738,7,54,Vicente Lima,Comissário,1991-03-25,2016-10-18,6217.190385998505,2016-10-18 00:00:00.000000,2017-04-22 00:00:00.000000
739,5,79,Cauê Ribeiro,Agente de Solo,2004-05-10,2025-04-23,8385.47202794141,2025-04-23 00:00:00.000000,2025-08-03 00:00:00.000000
740,7,12,Matheus Peixoto,Mecânico,1980-02-23,2021-04-13,23666.30900265289,2021-04-13 00:00:00.000000,2021-04-21 00:00:00.000000
741,4,53,Dante Dias,Agente de Solo,1984-06-27,2020-04-12,7176.175932680004,2020-04-12 00:00:00.000000,2021-01-03 00:00:00.000000
742,6,24,Liz Moraes,Comissário,1966-09-10,2017-04-18,11986.562039311053,2017-04-18 00:00:00.000000,2017-09-23 00:00:00.000000
743,3,17,Dr. Pedro Alves,Piloto,1986-12-23,2022-06-15,23602.14933540157,2022-06-15 00:00:00.000000,2023-03-09 00:00:00.000000
744,8,66,Enzo Barbosa,Agente de Solo,1981-06-12,2025-09-06,9267.885648813368,2025-09-06 00:00:00.000000,2025-11-25 22:51:33.920696
745,8,51,Rael Sousa,Comissário,1990-12-09,2018-07-16,18641.290345510635,2018-07-16 00:00:00.000000,2019-04-02 00:00:00.000000
746,5,55,João Miguel das Neves,Agente de Solo,1977-06-09,2023-12-06,16204.946700046126,2023-12-06 00:00:00.000000,2024-03-16 00:00:00.000000
747,1,80,Mariah Novaes,Agente de Solo,1985-09-12,2020-04-02,16201.950972540948,2020-04-02 00:00:00.000000,2020-12-13 00:00:00.000000
748,3,63,Paulo Dias,Piloto,2005-07-16,2021-01-09,22809.092648414786,2021-01-09 00:00:00.000000,2021-09-14 00:00:00.000000
749,3,13,Vitória Moura,Agente de Solo,1999-07-21,2025-09-27,4464.053384776657,2025-09-27 00:00:00.000000,2025-11-25 22:51:33.921068
750,8,69,Srta. Sophie Cassiano,Copiloto,1972-05-29,2017-07-13,24089.47200616942,2017-07-13 00:00:00.000000,2018-04-25 00:00:00.000000
751,4,59,Théo Cirino,Mecânico,1974-07-18,2017-06-06,9358.801133696683,2017-06-06 00:00:00.000000,2017-10-03 00:00:00.000000
752,4,57,Oliver Guerra,Mecânico,1967-11-30,2021-03-14,15098.763110282296,2021-03-14 00:00:00.000000,2021-05-11 00:00:00.000000
753,3,23,Enrico Lima,Comissário,1969-10-24,2018-01-05,11959.810485686237,2018-01-05 00:00:00.000000,2018-05-04 00:00:00.000000
754,2,21,Theo Freitas,Comissário,1971-06-06,2018-10-28,12649.696786828734,2018-10-28 00:00:00.000000,2018-12-07 00:00:00.000000
755,6,80,Helena da Cunha,Piloto,1971-08-06,2025-08-03,8573.166309328348,2025-08-03 00:00:00.000000,2025-09-08 00:00:00.000000
756,6,69,Davi Miguel Silveira,Mecânico,1984-07-21,2020-11-24,17747.272104665397,2020-11-24 00:00:00.000000,2021-08-22 00:00:00.000000
757,6,25,Igor Pereira,Mecânico,1998-04-13,2023-01-09,8849.91734421923,2023-01-09 00:00:00.000000,2023-09-07 00:00:00.000000
758,8,37,Mathias Pimenta,Comissário,2002-06-26,2024-06-30,4536.968783276048,2024-06-30 00:00:00.000000,2025-02-22 00:00:00.000000
759,5,69,Dr. Pedro Miguel Aparecida,Comissário,1971-01-23,2016-07-27,4761.734055047762,2016-07-27 00:00:00.000000,2017-03-14 00:00:00.000000
760,8,43,Valentim da Conceição,Mecânico,2001-07-12,2025-07-20,11179.328525618537,2025-07-20 00:00:00.000000,2025-11-14 00:00:00.000000
761,4,59,Pedro Miguel Mendonça,Comissário,1975-09-05,2023-06-10,15428.237862013852,2023-06-10 00:00:00.000000,2023-08-18 00:00:00.000000
762,6,75,Srta. Ana Lívia da Costa,Agente de Solo,1968-01-13,2025-11-18,22389.390194052517,2025-11-18 00:00:00.000000,2025-11-25 22:51:33.921983
763,1,4,Maria Eduarda Nogueira,Comissário,1995-04-29,2017-04-26,16163.080194857715,2017-04-26 00:00:00.000000,2017-09-20 00:00:00.000000
764,2,58,Maria Julia Pacheco,Piloto,1980-01-25,2021-10-24,10809.62948700033,2021-10-24 00:00:00.000000,2022-01-02 00:00:00.000000
765,2,4,Cauê Moura,Copiloto,1974-08-29,2021-05-05,20794.38850380003,2021-05-05 00:00:00.000000,2021-07-30 00:00:00.000000
766,5,18,Dante Moreira,Copiloto,1968-06-13,2021-01-22,4309.052009869629,2021-01-22 00:00:00.000000,2021-03-31 00:00:00.000000
767,8,41,Maria Cecília Vieira,Comissário,1977-08-09,2025-02-17,11158.521568233318,2025-02-17 00:00:00.000000,2025-11-25 22:51:33.922266
768,7,45,Ana Júlia da Cruz,Comissário,2005-11-21,2022-05-26,4164.595308355271,2022-05-26 00:00:00.000000,2022-09-18 00:00:00.000000
769,5,67,José Miguel Borges,Comissário,1971-04-21,2025-04-17,20174.474217429433,2025-04-17 00:00:00.000000,2025-11-25 22:51:33.922375
770,8,8,Fernando Garcia,Agente de Solo,2003-07-30,2017-08-03,7146.622638109223,2017-08-03 00:00:00.000000,2018-04-18 00:00:00.000000
771,2,31,Manuella Nogueira,Comissário,1965-01-26,2018-01-24,8997.166766852013,2018-01-24 00:00:00.000000,2018-06-22 00:00:00.000000
772,6,7,Luiza Abreu,Comissário,1968-11-14,2023-03-11,15944.096400461976,2023-03-11 00:00:00.000000,2023-06-15 00:00:00.000000
773,4,7,Luiz Miguel Moura,Comissário,1988-11-13,2019-02-15,20401.399095065604,2019-02-15 00:00:00.000000,2019-04-15 00:00:00.000000
774,8,25,Catarina Lima,Agente de Solo,1983-06-26,2025-11-03,12886.16993197174,2025-11-03 00:00:00.000000,2025-11-25 22:51:33.922629
775,5,1,Davi Freitas,Agente de Solo,2003-03-23,2025-10-22,10848.612572703107,2025-10-22 00:00:00.000000,2025-11-25 22:51:33.922672
776,6,37,José Miguel das Neves,Agente de Solo,2002-12-27,2018-10-03,17741.47154953919,2018-10-03 00:00:00.000000,2018-11-27 00:00:00.000000
777,7,38,Anna Liz Dias,Mecânico,1997-03-09,2022-02-25,24541.831659320454,2022-02-25 00:00:00.000000,2022-06-18 00:00:00.000000
778,8,55,Anna Liz Costela,Piloto,1985-08-11,2017-03-02,7455.870375526734,2017-03-02 00:00:00.000000,2017-06-07 00:00:00.000000
779,4,49,Sr. Vitor Barros,Comissário,1993-08-30,2022-04-13,10405.03298859383,2022-04-13 00:00:00.000000,2022-06-17 00:00:00.000000
780,6,68,Enzo Cavalcanti,Agente de Solo,1995-10-31,2024-11-30,22622.127984138846,2024-11-30 00:00:00.000000,2025-09-26 00:00:00.000000
781,5,55,José Pedro Rezende,Comissário,1998-06-13,2016-06-16,6232.72115589697,2016-06-16 00:00:00.000000,2016-09-19 00:00:00.000000
782,3,63,Isaac da Conceição,Mecânico,1977-10-22,2025-06-21,24836.383402751064,2025-06-21 00:00:00.000000,2025-10-16 00:00:00.000000
783,3,43,Arthur Miguel Porto,Mecânico,1987-02-03,2024-03-01,5670.254023199507,2024-03-01 00:00:00.000000,2024-11-26 00:00:00.000000
784,5,13,Otto Monteiro,Agente de Solo,1989-09-07,2021-09-28,22530.962618949594,2021-09-28 00:00:00.000000,2022-01-26 00:00:00.000000
785,1,11,Kaique Marques,Comissário,1998-04-07,2025-08-02,15047.071930513775,2025-08-02 00:00:00.000000,2025-11-25 22:51:33.923174
786,1,48,Thales Novaes,Copiloto,1978-11-09,2017-07-16,22165.556697128624,2017-07-16 00:00:00.000000,2018-02-18 00:00:00.000000
787,4,43,Kaique Duarte,Mecânico,1988-01-25,2024-04-20,13056.782014940854,2024-04-20 00:00:00.000000,2024-10-28 00:00:00.000000
788,7,65,Benicio da Cruz,Mecânico,1965-12-05,2023-12-23,20264.35254318038,2023-12-23 00:00:00.000000,2024-10-07 00:00:00.000000
789,5,57,Gabriela Nunes,Mecânico,2001-06-03,2021-03-04,10758.446888955154,2021-03-04 00:00:00.000000,2021-11-06 00:00:00.000000
790,5,65,Augusto Martins,Agente de Solo,1979-06-07,2025-09-21,22658.884592193524,2025-09-21 00:00:00.000000,2025-11-25 22:51:33.923430
791,2,10,Luara Santos,Agente de Solo,1980-10-16,2020-08-10,6410.06749727633,2020-08-10 00:00:00.000000,2021-03-11 00:00:00.000000
792,4,22,Mathias Borges,Comissário,1970-10-13,2017-10-28,23852.105899037324,2017-10-28 00:00:00.000000,2018-03-28 00:00:00.000000
793,5,40,Sra. Hellena Alves,Comissário,1985-03-17,2021-01-07,3237.4442582069305,2021-01-07 00:00:00.000000,2021-10-11 00:00:00.000000
794,1,28,Dr. Benjamin Borges,Mecânico,2001-06-27,2025-10-30,9423.260375972344,2025-10-30 00:00:00.000000,2025-11-25 22:51:33.923882
795,8,11,Melissa da Rocha,Comissário,1996-12-29,2021-01-02,20547.541750700493,2021-01-02 00:00:00.000000,2021-09-18 00:00:00.000000
796,3,63,Lucas Sampaio,Comissário,1998-04-22,2023-12-26,16463.93380064037,2023-12-26 00:00:00.000000,2024-01-05 00:00:00.000000
797,6,14,Maria Laura Peixoto,Comissário,1983-08-04,2021-09-18,12333.926528396185,2021-09-18 00:00:00.000000,2021-12-24 00:00:00.000000
798,2,60,Mirella Rodrigues,Piloto,1979-12-04,2023-04-16,17857.906607463512,2023-04-16 00:00:00.000000,2023-07-26 00:00:00.000000
799,6,41,Gabriela Caldeira,Agente de Solo,1986-03-18,2023-03-12,18213.416206929054,2023-03-12 00:00:00.000000,2023-04-26 00:00:00.000000
800,4,21,Ana Lívia Caldeira,Comissário,1991-12-26,2025-01-17,15882.841454088404,2025-01-17 00:00:00.000000,2025-08-08 00:00:00.000000
